,wind_direction,wind_speed,turbulence_intensity,yaw_angles_opt,farm_power_opt,farm_power_baseline
2,10.0,9.324605619887691,0.06,"[  0.      0.      0.    -15.      0.      0.      0.      0.      0.
   0.    -11.25   -7.5    28.125  15.      0.      0.   ]",39740104.592716396,38292423.533306986
3,15.0,9.324605619887691,0.06,"[  0.      0.      0.     11.25  -15.     22.5     0.      0.      0.
   0.    -24.375 -15.      0.    -11.25    0.      0.   ]",38472912.628030255,37106316.166521996
4,20.0,9.324605619887691,0.06,"[  0.      0.      0.    -11.25  -30.      0.      0.      0.      0.
   0.    -30.    -24.375 -24.375  15.      0.      0.   ]",36304384.23046416,33428221.55596167
5,25.0,9.324605619887691,0.06,"[  0.    0.    0.    7.5 -30.  -22.5   0.    0.    0.    0.  -30.  -22.5
 -30.    0.  -22.5   0. ]",32056366.052985847,29304258.728238486
6,30.0,9.324605619887691,0.06,"[  0.     0.     0.   -15.    30.   -22.5    0.     0.     0.     0.
  30.    22.5   30.   -18.75 -30.     0.  ]",31072549.41092293,28256434.205698065
7,35.0,9.324605619887691,0.06,"[  0.      0.      0.    -22.5    30.    -30.      0.      0.      0.
   0.     18.75   28.125  15.    -30.     24.375   0.   ]",33323475.349208772,28492021.02449279
8,40.0,9.324605619887691,0.06,"[ 0.    0.    0.    0.   18.75  0.    0.    0.    0.    0.    7.5  18.75
  7.5   0.    0.    0.  ]",32567000.359081656,31688025.62752254
9,45.0,9.324605619887691,0.06,"[ 0.     0.     0.    28.125  0.     0.     0.     0.     0.     0.
  0.     7.5    0.    11.25   0.     0.   ]",34344186.76161199,33667064.34740634
10,50.0,9.324605619887691,0.06,"[  0.     0.   -11.25   0.     0.    30.     0.     0.     0.     0.
   0.     0.     0.    30.     0.    -7.5 ]",35045213.52653803,34550455.68883489
11,55.0,9.324605619887691,0.06,"[  0.      0.    -30.      7.5     0.     24.375   0.      0.      0.
   0.      0.      0.    -18.75   30.      0.     22.5  ]",35109419.455777705,32863404.478270046
12,60.0,9.324605619887691,0.06,"[  0.     0.    30.   -15.     0.   -11.25  -7.5    0.     0.     0.
   0.     0.   -30.    30.     0.     0.  ]",36107187.93942779,34256531.451683976
13,65.0,9.324605619887691,0.06,"[  0.     0.    22.5   11.25   0.    11.25  22.5    0.     0.     0.
   0.   -15.    30.    15.     0.     0.  ]",35877708.902417056,34398192.550670736
14,70.0,9.324605619887691,0.06,"[  0.     0.     0.   -18.75   0.     0.     0.     0.     0.     0.
   0.    22.5   30.     7.5    0.    -7.5 ]",37160484.7826398,35912751.25154091
15,75.0,9.324605619887691,0.06,"[-22.5     0.    -15.     18.75    0.    -24.375   0.      0.      0.
   0.      0.     15.     28.125   0.      0.    -24.375]",37364601.03751108,34402847.60144611
16,80.0,9.324605619887691,0.06,"[  7.5   -11.25  -30.      0.      0.     28.125   0.      0.      0.
   0.      0.      0.     11.25    0.      0.     30.   ]",37240958.01640193,35293704.91470264
17,85.0,9.324605619887691,0.06,"[  0.     15.      0.      0.      0.      0.      0.      0.      0.
   0.    -24.375   0.      0.    -18.75    0.     15.   ]",37586274.18943298,35960278.18995785
18,90.0,9.324605619887691,0.06,"[  0.     0.    30.     0.     0.   -15.   -15.   -11.25   0.     0.
  30.     0.     0.    30.     0.     0.  ]",37534145.737568855,35102843.27898534
19,95.0,9.324605619887691,0.06,"[  0.     0.    18.75   0.     0.   -30.   -30.     0.     0.     0.
   0.     0.   -22.5   18.75   0.     0.  ]",37960874.70235027,35535821.416532084
20,100.0,9.324605619887691,0.06,"[ 0.    -7.5    0.     0.     0.    24.375 18.75   0.     0.     0.
  0.     0.     0.     0.     0.     0.   ]",39543415.64242029,38148648.43830016
21,105.0,9.324605619887691,0.06,"[-18.75  -18.75  -24.375   0.      0.      0.      0.     -7.5     0.
   0.      0.      0.    -30.      0.      0.    -24.375]",37886638.464553386,35270217.69202784
22,110.0,9.324605619887691,0.06,"[ 18.75 -30.    18.75   0.   -15.     0.     0.   -18.75   0.     0.
   0.     0.    30.   -18.75   0.   -30.  ]",35043212.84866668,31586914.682860266
23,115.0,9.324605619887691,0.06,"[  0.   -30.     0.     0.   -15.     0.     0.   -30.     0.     0.
   0.     0.    18.75 -30.     0.    30.  ]",33439191.522420075,30333209.33953101
24,120.0,9.324605619887691,0.06,"[  0.    -30.      0.      0.     24.375   0.    -15.    -22.5     0.
   0.      0.      0.      0.     28.125   0.      7.5  ]",33852130.17793586,32408070.24137774
25,125.0,9.324605619887691,0.06,"[-15.     30.      0.      0.     18.75    0.     30.     28.125   0.
   0.      0.      0.      0.     11.25    0.      0.   ]",35455288.41079311,33404468.909224465
26,130.0,9.324605619887691,0.06,"[11.25 30.    0.    0.    0.    0.    0.   11.25  0.    0.    0.    0.
 -7.5   0.    0.    0.  ]",36203559.198039584,35486192.685007855
27,135.0,9.324605619887691,0.06,"[  0.     18.75  -15.      0.      0.      0.    -18.75    0.      0.
   0.      0.      0.    -24.375   0.      0.    -11.25 ]",36017409.785695255,34647782.63874358
28,140.0,9.324605619887691,0.06,"[-22.5    22.5   -28.125   0.      0.      0.    -30.      7.5     0.
   0.      0.      0.    -30.      0.      0.    -18.75 ]",34122670.91065584,31765262.378837377
29,145.0,9.324605619887691,0.06,"[-11.25   0.   -30.     0.     0.     0.   -30.   -18.75   0.     0.
   0.     0.    18.75   0.   -22.5  -30.  ]",32305708.137301933,30004815.330293074
30,150.0,9.324605619887691,0.06,"[ 15. -15.   0.   0.   0.   0.  30.  15.   0.   0.   0.   0.   0.   0.
  30.  30.]",30894452.628439724,29156523.64557669
31,155.0,9.324605619887691,0.06,"[ 22.5  -11.25  30.     0.     0.     0.    30.   -15.     0.     0.
   0.     0.     0.     0.    15.    30.  ]",33835177.74667623,31132028.86464931
32,160.0,9.324605619887691,0.06,"[30.    28.125 18.75   0.     0.     0.    30.    15.     0.     0.
  0.     0.     0.     0.     0.    30.   ]",35306275.69294828,32375950.060870055
33,165.0,9.324605619887691,0.06,"[ 15.     0.     0.     0.     0.     0.    18.75 -15.     0.     0.
   0.     0.     0.     0.     0.    30.  ]",37937862.16857022,36579164.68748339
34,170.0,9.324605619887691,0.06,"[-15.    -24.375 -18.75    0.      0.      0.     11.25   11.25    0.
   0.      0.      0.      0.      0.      0.     22.5  ]",38579161.8147572,37140304.43143935
35,175.0,9.324605619887691,0.06,"[-30.     0.    18.75   0.     0.     0.     0.     0.     0.   -11.25
   0.     0.     0.     0.     0.     0.  ]",38154295.88817166,37512749.81027539
36,180.0,9.324605619887691,0.06,"[ 15.     22.5    18.75    0.      0.      0.    -15.      0.      0.
  24.375   0.      0.      0.      0.      0.      0.   ]",37661965.10681525,36947603.107005626
37,185.0,9.324605619887691,0.06,"[-22.5    7.5    0.     0.     0.     0.   -30.     0.     0.    11.25
   0.     0.     0.     0.     0.     0.  ]",39947488.58439249,38555609.97149451
38,190.0,9.324605619887691,0.06,"[  0.   -15.     0.     0.    -7.5    0.    30.     0.     0.     0.
 -11.25   0.     0.     0.     0.     0.  ]",39047847.31153565,37896981.094411686
39,195.0,9.324605619887691,0.06,"[ 24.375  11.25    0.      0.    -18.75    0.    -15.      0.      0.
   0.    -22.5     0.      0.      0.    -11.25    0.   ]",38131589.879873395,36640903.88606865
40,200.0,9.324605619887691,0.06,"[-11.25    0.      0.      0.    -30.      0.     30.      0.      0.
   0.    -30.      0.      0.      0.    -22.5   -24.375]",35445999.065392524,32420552.350574914
41,205.0,9.324605619887691,0.06,"[  7.5    0.     0.     0.    30.     0.    18.75   0.     0.   -15.
 -30.     0.   -11.25   0.   -30.   -30.  ]",32027952.142955817,29567987.893988274
42,210.0,9.324605619887691,0.06,"[  0.      0.      0.      0.     30.      0.     15.      0.      0.
 -30.     30.      0.    -30.    -28.125  30.    -22.5  ]",30478436.106133208,27046925.646786094
43,215.0,9.324605619887691,0.06,"[  0.      0.      0.      0.     18.75  -28.125   0.      0.      0.
  18.75   30.      0.    -11.25  -30.     30.     30.   ]",32986297.515136927,28452159.722119268
44,220.0,9.324605619887691,0.06,"[  0.      0.      0.      0.      7.5    30.      0.      0.      0.
   0.     18.75    0.    -24.375 -30.     18.75   15.   ]",34636417.81029618,33018822.93242528
45,225.0,9.324605619887691,0.06,"[  0.      0.     -7.5     0.      0.     28.125   0.      0.      0.
 -22.5     7.5     0.    -30.     22.5     7.5     0.   ]",34812996.17802721,34252645.08602676
46,230.0,9.324605619887691,0.06,"[  0.   0. -15.   0.   0.   0.   0.   0.   0.   0.   0.   0.  30.  30.
 -15.   0.]",36139095.99777277,34789096.027413905
47,235.0,9.324605619887691,0.06,"[  0.      0.    -30.      0.     11.25    0.      0.      0.      0.
  22.5     0.      0.     30.     22.5   -28.125   0.   ]",35258658.95742357,32150163.332286753
48,240.0,9.324605619887691,0.06,"[  0.      0.    -30.      0.    -11.25    0.      0.      0.      0.
   0.    -15.      0.     18.75   18.75   28.125   0.   ]",35663050.07399119,33449862.48861797
49,245.0,9.324605619887691,0.06,"[  0.     0.    22.5    0.    22.5    0.     0.     0.   -15.    22.5
  15.     0.    15.    11.25  11.25   0.  ]",35724121.07135777,34322158.83164627
50,250.0,9.324605619887691,0.06,"[  0.     0.    11.25   0.    22.5    0.     0.     0.    30.     0.
   0.   -18.75  15.     0.    -7.5    0.  ]",36162170.30393505,35267118.35378433
51,255.0,9.324605619887691,0.06,"[  0.      0.      7.5     0.    -30.      0.      0.      0.     11.25
 -22.5   -18.75   15.      0.      0.    -24.375   0.   ]",36207915.945662424,33638325.486485496
52,260.0,9.324605619887691,0.06,"[  0.     0.    18.75   0.    18.75   0.     0.     0.   -15.     0.
   0.     0.     0.     0.    30.     0.  ]",35874545.79136216,34573294.10782336
53,265.0,9.324605619887691,0.06,"[  0.     0.    15.     0.     7.5    0.     0.     0.   -30.    11.25
 -22.5    0.     0.     0.    15.     0.  ]",36291506.29381071,34761706.80860081
54,270.0,9.324605619887691,0.06,"[  0.     0.     0.     0.    30.     0.     0.     0.    18.75   0.
  30.   -15.     0.     0.   -11.25   0.  ]",36764231.66571101,35059360.57203494
55,275.0,9.324605619887691,0.06,"[  0.     0.     0.     0.    18.75   0.     0.     0.    22.5    0.
  18.75 -30.     0.     0.   -30.     0.  ]",37532780.49007991,35346064.8188255
56,280.0,9.324605619887691,0.06,"[-11.25    0.      0.      0.      0.      0.      0.      0.      0.
   0.     -7.5    24.375   0.      0.     15.      0.   ]",39413829.41996914,38133485.4931612
57,285.0,9.324605619887691,0.06,"[-24.375 -11.25    0.      0.    -24.375   0.      0.      0.    -24.375
   0.    -30.      0.      0.      0.    -15.      0.   ]",37515059.98873183,34585576.64117856
58,290.0,9.324605619887691,0.06,"[-28.125 -18.75    0.      0.    -30.      0.      0.      0.     11.25
   0.     30.    -18.75    0.      0.     30.      0.   ]",34302192.957807526,31188668.34992611
59,295.0,9.324605619887691,0.06,"[-22.5   -30.      0.      0.     22.5     0.      0.      0.    -28.125
   0.     18.75  -30.      0.      0.      0.      0.   ]",33584420.2154728,30776964.965499498
60,300.0,9.324605619887691,0.06,"[30.    30.     0.     0.    30.     0.     0.     0.    30.     0.
  0.    28.125  0.     0.     0.     0.   ]",33498725.209106326,31293014.98609956
61,305.0,9.324605619887691,0.06,"[ 22.5    28.125   0.      0.     30.      0.    -18.75    0.     22.5
   0.      0.     11.25    0.      0.      0.      0.   ]",36750369.722353,34527300.91442549
62,310.0,9.324605619887691,0.06,"[  0.    11.25  -7.5    0.    18.75   0.   -22.5    0.     0.     0.
   0.     0.     0.     0.     0.   -15.  ]",37564865.52521004,37037980.892244086
63,315.0,9.324605619887691,0.06,"[  0.      0.    -15.      0.      0.      0.    -30.      0.      0.
   0.    -18.75  -24.375   0.      0.      0.    -22.5  ]",36516636.277738124,34362271.64656013
64,320.0,9.324605619887691,0.06,"[  0.      0.    -30.      0.      0.      0.    -30.      0.      0.
   0.    -24.375 -30.      0.      0.      0.    -30.   ]",33100452.521198638,30400843.955643512
65,325.0,9.324605619887691,0.06,"[  0.      0.    -30.      0.      0.      0.    -30.      0.    -22.5
   0.    -22.5    28.125  -7.5     0.      0.    -30.   ]",31073166.352540046,27891682.230561458
66,330.0,9.324605619887691,0.06,"[  0.     0.   -15.     0.     0.     0.     0.     0.    30.     0.
  30.     0.    11.25   0.     0.    15.  ]",30725242.92519199,29154586.07622711
67,335.0,9.324605619887691,0.06,"[  0.    0.    0.    0.    0.    0.   30.    0.   15.    0.   22.5  15.
 -15.  -15.    0.   30. ]",34057103.17044406,32166527.297095686
68,340.0,9.324605619887691,0.06,"[  0.      0.     28.125   0.      0.      0.     28.125   0.      0.
   0.      7.5   -18.75   28.125  18.75    0.     30.   ]",36268792.23412797,33664808.32121883
69,345.0,9.324605619887691,0.06,"[  0.     0.    22.5    0.     0.   -18.75  18.75   0.     0.     0.
   0.   -18.75   0.     0.     0.     7.5 ]",37606109.970624566,36608915.97386767
70,350.0,9.324605619887691,0.06,"[  0.      0.      0.      0.      0.     11.25   11.25    0.      0.
   0.      0.    -30.    -15.    -24.375   0.     11.25 ]",37747879.55180369,36163547.94579789
71,355.0,9.324605619887691,0.06,"[  0.     0.    15.     0.     0.     0.     0.     0.   -11.25   0.
   0.    30.   -30.    11.25   0.     0.  ]",38634828.193421826,36926545.96863992
0,0.0,9.651397435955099,0.06,"[  0.     0.     0.     0.     0.   -22.5    0.     0.    22.5    0.
   0.    18.75   0.     0.     0.     0.  ]",41022071.650611356,40129653.096257865
1,5.0,9.651397435955099,0.06,"[  0.    0.    0.    0.    0.    7.5   0.    0.    7.5   0.    0.    0.
 -30.  -22.5   0.    0. ]",44130885.471719936,42680982.358608946
2,10.0,9.651397435955099,0.06,"[  0.      0.      0.    -15.      0.      0.      0.      0.      0.
   0.    -11.25   -7.5    28.125  15.      0.      0.   ]",44044035.965166695,42457110.41777762
3,15.0,9.651397435955099,0.06,"[  0.      0.      0.     11.25  -11.25   22.5     0.      0.      0.
   0.    -24.375 -15.      0.    -11.25    0.      0.   ]",42639863.96188148,41141754.35167726
4,20.0,9.651397435955099,0.06,"[  0.     0.     0.   -11.25 -30.     0.     0.     0.     0.     0.
 -30.   -22.5  -22.5    0.     0.     0.  ]",40225174.66676452,37088389.56966459
5,25.0,9.651397435955099,0.06,"[  0.    0.    0.    7.5 -30.  -22.5   0.    0.    0.    0.  -30.  -22.5
 -30.    0.  -22.5   0. ]",35553355.359308675,32509791.93625655
6,30.0,9.651397435955099,0.06,"[  0.      0.      0.    -15.     30.    -24.375   0.      0.      0.
   0.     30.     22.5    30.    -18.75  -30.      0.   ]",34437828.036116734,31314250.61199499
7,35.0,9.651397435955099,0.06,"[  0.      0.      0.    -22.5    30.    -30.      0.      0.      0.
   0.     18.75   30.     15.    -30.     28.125   0.   ]",36939713.46743602,31691945.553202193
8,40.0,9.651397435955099,0.06,"[ 0.    0.    0.    0.   18.75  0.    0.    0.    0.    0.    7.5  18.75
  7.5   0.    0.    0.  ]",36118819.87429558,35165445.52858913
9,45.0,9.651397435955099,0.06,"[ 0.     0.     0.    24.375  0.    15.     0.     0.     0.     0.
  0.     7.5    0.    15.     0.     0.   ]",38083321.74848326,37352470.23885315
10,50.0,9.651397435955099,0.06,"[  0.     0.   -11.25   0.     0.    30.     0.     0.     0.     0.
   0.     0.     0.    30.     0.    -7.5 ]",38879713.019989215,38235076.84912358
11,55.0,9.651397435955099,0.06,"[  0.     0.   -30.     7.5    0.    22.5    0.     0.     0.     0.
   0.     0.   -18.75  30.     0.    22.5 ]",38914363.355454564,36467935.32642813
12,60.0,9.651397435955099,0.06,"[  0.     0.    30.   -15.     0.   -11.25  -7.5    0.     0.     0.
   0.     0.   -30.    30.     0.     0.  ]",40022418.89645551,37992352.82853624
13,65.0,9.651397435955099,0.06,"[  0.      0.     22.5    11.25    0.     11.25   24.375   0.      0.
   0.      0.    -15.     30.     15.      0.      0.   ]",39766644.01043114,38146923.50349182
14,70.0,9.651397435955099,0.06,"[  0.      0.      0.    -18.75    0.      0.      0.      0.      0.
   0.      0.     24.375  30.      7.5     0.     -7.5  ]",41188413.05691916,39843520.005137846
15,75.0,9.651397435955099,0.06,"[-22.5     0.    -15.     18.75    0.    -24.375   0.      0.      0.
   0.      0.     15.     28.125   0.      0.    -24.375]",41422202.9088904,38155849.30053401
16,80.0,9.651397435955099,0.06,"[  7.5   -11.25  -30.      0.      0.     28.125   0.      0.      0.
   0.      0.      0.     11.25    0.      0.     30.   ]",41279703.38928489,39147497.68660777
17,85.0,9.651397435955099,0.06,"[  0.     18.75    0.      0.      0.      0.      0.      0.      0.
   0.    -24.375   0.      0.    -18.75    0.     18.75 ]",41682221.39814776,39874402.74803957
18,90.0,9.651397435955099,0.06,"[  0.     0.    30.     0.     0.   -11.25 -15.   -11.25   0.     0.
  30.     0.     0.    30.     0.     0.  ]",41605563.63926299,38932415.41056306
19,95.0,9.651397435955099,0.06,"[  0.     0.    18.75   0.     0.   -30.   -30.     0.     0.     0.
   0.     0.   -22.5   18.75   0.     0.  ]",42095439.66460903,39405816.026588395
20,100.0,9.651397435955099,0.06,"[ 0.    -7.5    0.     0.     0.    24.375 18.75   0.     0.     0.
  0.     0.     0.     0.     0.     0.   ]",43839989.354764685,42305277.098256655
