velocity:0,velocity:1,velocity:2,Normals:0,Normals:1,Normals:2,Points:0,Points:1,Points:2,Point ID
3.86802,-0.389627,-0.563216,-0.158066,-0.0255739,-0.987097,449.514,118.125,97.5309,2208
3.79347,-0.340009,-0.570466,-0.170049,-0.0365642,-0.984757,449.651,101.599,97.915,2209
3.85398,-0.37826,-0.525695,-0.128524,-0.0256847,-0.991374,472.5,118.125,93.85,2210
3.78901,-0.335032,-0.532216,-0.104789,-0.0244385,-0.994194,472.5,103.707,94.2044,2211
3.89605,-0.395263,-0.591291,-0.214717,-0.0597649,-0.974846,433.125,118.125,100.155,2212
4.15889,-0.261761,-0.702358,-0.292507,-0.0704925,-0.953662,393.866,78.8658,115.099,2213
3.83536,-0.333342,-0.600394,-0.24854,-0.0521951,-0.967214,433.125,99.0245,101.186,2214
4.08807,-0.505295,-0.531517,-0.123482,-0.0614759,-0.990441,448.463,157.5,95.7743,2215
4.14493,-0.393624,-0.655575,-0.274441,-0.0993087,-0.956462,403.71,118.125,108.595,2216
3.97984,-0.445181,-0.575535,-0.176465,-0.0615889,-0.982378,433.125,135.088,99.0917,2217
4.15393,-0.46961,-0.618135,-0.248465,-0.0815233,-0.965204,409.907,141.343,104.171,2218
4.09888,-0.512737,-0.555505,-0.176468,-0.0612494,-0.982399,433.125,157.5,97.6866,2219
4.23155,-0.517987,-0.600891,-0.228953,-0.0603044,-0.971568,411.258,157.5,102.84,2220
4.37395,-0.417019,-0.377344,-0.00961527,-0.00314555,-0.999949,551.25,157.5,90.1555,2221
4.18091,-0.390855,-0.41536,-0.0189714,-0.00556571,-0.999804,533.41,139.66,90.5934,2222
4.28076,-0.381466,-0.388631,-0.0120661,-0.00215226,-0.999925,551.25,142.011,90.1889,2223
4.04874,-0.34114,-0.432301,-0.0223838,-0.00215037,-0.999747,532.479,118.125,90.6606,2224
3.95219,-0.290134,-0.440965,-0.0251096,-0.00487612,-0.999673,531.997,98.0027,90.7146,2225
4.13914,-0.325461,-0.405973,-0.0166521,-0.00215061,-0.999859,551.25,118.125,90.2403,2226
4.03372,-0.267943,-0.41491,-0.0120661,-0.00214926,-0.999925,551.25,95.6113,90.2887,2227
3.96112,-0.3559,-0.462164,-0.0454238,-0.0113692,-0.998903,511.875,118.125,91.1219,2228
3.85028,-0.315058,-0.497685,-0.0770735,-0.0165011,-0.996889,495.279,101.529,92.6796,2229
3.88053,-0.306784,-0.468837,-0.0569134,-0.00850205,-0.998343,511.875,100.791,91.2695,2230
4.29802,-0.434753,-0.400559,-0.0155586,-0.00825581,-0.999845,533.998,157.5,90.424,2231
3.92548,-0.364733,-0.489964,-0.0690966,-0.0258376,-0.997275,495.418,118.125,92.2621,2232
4.07675,-0.401727,-0.447744,-0.0332658,-0.00897553,-0.999406,511.875,136.516,90.9567,2233
4.02371,-0.411817,-0.477318,-0.058738,-0.0167665,-0.998133,495.135,134.865,91.8258,2234
4.21182,-0.453962,-0.431294,-0.0332659,-0.0085737,-0.99941,511.875,157.5,90.7682,2235
4.16792,-0.468657,-0.46056,-0.0509629,-0.00824608,-0.998667,494.552,157.5,91.6523,2236
4.68958,-0.338546,-0.273263,-0.000288308,-9.55E-05,-1,630,157.5,90.0021,2237
4.612,-0.331722,-0.288107,-0.000664852,-0.000198413,-1,622.126,149.626,90.0089,2238
4.65349,-0.326188,-0.277687,-0.000380992,-3.92E-05,-1,630,150.309,90.0023,2239
4.45015,-0.27464,-0.308364,-0.000824103,-4.14E-05,-1,621.457,118.125,90.0106,2240
4.32643,-0.209239,-0.318355,-0.000966981,-0.00018659,-1,621.134,87.6159,90.0122,2241
4.49143,-0.267279,-0.297518,-0.00057793,-4.14E-05,-1,630,118.125,90.0036,2242
4.36627,-0.19999,-0.307332,-0.000380992,-4.37E-05,-1,630,86.8685,90.005,2243
4.31271,-0.297429,-0.348954,-0.0030046,-0.000731771,-0.999995,590.625,118.125,90.036,2244
4.09821,-0.251971,-0.394547,-0.00607309,-0.00126324,-0.999981,566.293,93.7928,90.2146,2245
4.19654,-0.232655,-0.358563,-0.00405836,-0.000377091,-0.999992,590.625,90.7475,90.0464,2246
4.65705,-0.347191,-0.282531,-0.000505601,-0.00030449,-1,622.305,157.5,90.0059,2247
4.20995,-0.314476,-0.385522,-0.00518697,-0.00215088,-0.999984,565.84,118.125,90.1646,2248
4.47319,-0.356277,-0.329589,-0.00194894,-0.000357664,-0.999998,590.625,146.74,90.0258,2249
4.35783,-0.375258,-0.36811,-0.00416143,-0.00112683,-0.999991,564.978,143.772,90.1139,2250
4.5338,-0.377652,-0.322278,-0.00194894,-0.000328123,-0.999998,590.625,157.5,90.022,2251
4.43416,-0.402777,-0.359147,-0.00339228,-0.000304488,-0.999994,564.722,157.5,90.1098,2252
4.94312,-0.272016,-0.190257,-2.78E-06,-1.22E-07,-1,708.75,154.524,90,2253
4.9542,-0.276059,-0.189268,-1.57E-06,-5.45E-07,-1,708.75,157.5,90,2254
4.92825,-0.273793,-0.194571,-1.08E-05,2.10E-06,-1,705.623,154.373,90,2255
4.64755,-0.15976,-0.22372,-3.57E-05,-1.17E-05,-1,705.131,82.3692,90,2256
4.39375,-0.192581,-0.299599,-8.57E-05,-3.31E-05,-1,637.656,86.4055,90.0043,2257
4.62707,-0.236188,-0.254833,-5.40E-05,-2.49E-05,-1,669.375,118.125,90.0002,2258
4.94359,-0.27899,-0.192743,-1.61E-05,-2.16E-06,-1,705.643,157.5,90,2259
4.51965,-0.26111,-0.289937,-8.56E-05,-4.14E-05,-1,637.366,118.125,90.003,2260
4.68155,-0.32129,-0.270461,-5.45E-05,-1.50E-05,-1,636.769,150.731,90.0017,2261
4.71447,-0.332606,-0.266594,-3.45E-05,-1.93E-06,-1,636.729,157.5,90.0017,2262
5.15936,-0.211919,-0.142803,-8.72E-08,-3.37E-11,-1,787.5,156.705,90,2263
5.15636,-0.212303,-0.143228,-1.14E-07,-6.08E-08,-1,786.685,156.685,90,2264
5.16182,-0.212647,-0.142605,-4.16E-08,-1.52E-08,-1,787.5,157.5,90,2265
5.15941,-0.213407,-0.142954,-5.28E-08,-6.08E-08,-1,786.689,157.5,90,2266
5.18585,-0.14969,-0.125213,-2.70E-11,-1.69E-11,-1,841.684,132.934,90,2267
5.25739,-0.182282,-0.120103,-1.01E-11,-1.69E-11,-1,836.633,157.5,90,2268
7.9434,0.118363,0.230802,3.29E-09,-9.31E-12,-1,-787.5,235.835,90,2269
7.94484,0.1182,0.230869,6.62E-12,-5.82E-12,-1,-787.91,235.84,90,2270
7.9436,0.118539,0.230774,2.53E-09,-7.88E-10,-1,-787.5,236.25,90,2271
8.02397,0.0909707,0.24212,5.45E-12,-4.66E-12,-1,-824.066,199.684,90,2272
7.94495,0.118322,0.230854,7.98E-13,-3.91E-13,-1,-787.909,236.25,90,2273
8.01611,0.104336,0.238507,7.98E-13,-3.90E-13,-1,-817.113,236.25,90,2274
7.71521,0.171374,0.201552,6.63E-07,-4.63E-08,-1,-708.75,233.996,90,2275
7.7235,0.170036,0.202564,2.97E-08,-2.32E-08,-1,-710.956,234.044,90,2276
7.71706,0.17265,0.201245,2.78E-07,-1.47E-07,-1,-708.75,236.25,90,2277
7.72452,0.170979,0.202411,6.56E-09,-3.14E-09,-1,-710.948,236.25,90,2278
7.42574,0.257823,0.228617,7.26E-05,-3.61E-05,-1,-630,236.25,90.0004,2279
7.44173,0.248128,0.225853,1.61E-05,-8.38E-06,-1,-635.363,230.887,90.0003,2280
7.41975,0.253794,0.229646,0.000167727,-1.51E-05,-1,-630,230.612,90.0005,2281
7.39386,0.223833,0.232861,2.35E-05,-2.12E-05,-1,-636.108,196.875,90.0008,2282
7.36268,0.200061,0.246311,2.73E-05,-1.73E-05,-1,-636.63,164.13,90.0017,2283
7.36929,0.230502,0.237113,0.000103631,-2.12E-05,-1,-630,196.875,90.001,2284
7.33635,0.207531,0.250788,0.000167727,-2.73E-05,-1,-630,164.457,90.0019,2285
7.64838,0.136274,0.214394,1.13E-05,-5.59E-06,-1,-705.692,160.558,90,2286
7.50622,0.190125,0.210769,1.58E-05,-1.28E-05,-1,-669.375,196.875,90.0001,2287
7.44903,0.251459,0.225983,6.50E-06,-6.22E-07,-1,-635.311,236.25,90.0003,2288
7.70671,0.173763,0.201764,2.47E-06,1.05E-07,-1,-706.401,233.901,90,2289
7.71008,0.175171,0.201804,2.98E-06,-5.11E-07,-1,-706.426,236.25,90,2290
7.1308,0.388293,0.294957,0.00325591,-0.00160958,-0.999993,-551.25,236.25,90.0414,2291
7.16078,0.358907,0.287993,0.00142411,-0.000661025,-0.999999,-562.286,225.214,90.033,2292
7.10672,0.378189,0.30322,0.00648419,-0.00115826,-0.999978,-551.25,224.038,90.0556,2293
7.10117,0.334003,0.306039,0.00192136,-0.00144912,-0.999997,-563.505,196.875,90.0635,2294
7.05509,0.305433,0.321693,0.00255176,-0.00110957,-0.999996,-564.385,170.635,90.1074,2295
7.04415,0.356461,0.322044,0.00445627,-0.00144911,-0.999989,-551.25,196.875,90.087,2296
6.99643,0.330825,0.338024,0.00648418,-0.00173993,-0.999977,-551.25,171.921,90.1304,2297
7.20975,0.288708,0.268857,0.00116381,-0.000475788,-0.999999,-590.625,196.875,90.0114,2298
7.30838,0.219497,0.256571,0.000384736,-0.000148175,-1,-622.538,164.962,90.0038,2299
7.17254,0.261553,0.284825,0.00194894,-0.00026904,-0.999998,-590.625,167.745,90.0192,2300
7.17834,0.36723,0.284147,0.000926861,-0.000113881,-1,-562.015,236.25,90.0314,2301
7.34299,0.241218,0.242647,0.000263871,-2.12E-05,-1,-623.112,196.875,90.0028,2302
7.27257,0.31004,0.256783,0.000521045,-0.000163773,-1,-590.625,227.809,90.0063,2303
7.39595,0.262934,0.234614,0.000178933,-0.000100069,-1,-623.935,230.185,90.0021,2304
7.28678,0.316036,0.253621,0.000521045,-0.000136055,-1,-590.625,236.25,90.0049,2305
7.40679,0.266987,0.23223,0.000115229,-0.000113881,-1,-624.109,236.25,90.0011,2306
6.84299,0.588108,0.423856,0.0390084,-0.0206348,-0.999026,-472.5,236.25,91.0083,2307
6.87123,0.514265,0.406718,0.0265594,-0.0126933,-0.999567,-492.226,216.524,90.7347,2308
6.78373,0.567267,0.459733,0.0661665,-0.0197203,-0.997614,-472.5,213.843,91.4513,2309
6.8186,0.493806,0.435373,0.0336121,-0.0224482,-0.999183,-493.212,196.875,91.0899,2310
6.77431,0.465571,0.46114,0.04105,-0.0176967,-0.999,-493.574,178.574,91.5383,2311
6.73483,0.551991,0.486584,0.0516997,-0.0224308,-0.998411,-472.5,196.875,91.7867,2312
6.69568,0.528703,0.509395,0.0661585,-0.0251029,-0.997493,-472.5,181.216,92.1807,2313
6.88282,0.447105,0.388042,0.0221719,-0.00932617,-0.999711,-511.875,196.875,90.4621,2314
6.93601,0.371905,0.36393,0.0125425,-0.00475669,-0.99991,-534.962,173.788,90.2824,2315
6.83897,0.421722,0.408955,0.0332661,-0.00777005,-0.999416,-511.875,176.905,90.6174,2316
6.91941,0.533037,0.388934,0.0195023,-0.00430066,-0.999801,-491.365,236.25,90.6404,2317
6.98395,0.393297,0.347536,0.00952599,-0.00144906,-0.999954,-535.93,196.875,90.233,2318
6.94585,0.465144,0.365937,0.0122767,-0.00563354,-0.999909,-511.875,219.034,90.3373,2319
7.04789,0.410344,0.327642,0.00696862,-0.00371577,-0.999969,-537.298,222.298,90.1905,2320
6.9905,0.479568,0.348951,0.0122767,-0.00489333,-0.999913,-511.875,236.25,90.2403,2321
7.08695,0.420273,0.312803,0.00505055,-0.00430142,-0.999978,-538.076,236.25,90.108,2322
6.78977,0.836927,0.669471,0.164821,-0.100315,-0.981209,-393.75,236.25,98.0058,2323
6.7265,0.732593,0.640873,0.147874,-0.0791037,-0.985838,-417.691,212.309,96.3357,2324
6.77201,0.806314,0.742001,0.235241,-0.10489,-0.966261,-393.75,214.967,100.316,2325
6.71466,0.716511,0.699528,0.174451,-0.111309,-0.978354,-415.833,196.875,98.3424,2326
6.70945,0.676586,0.78743,0.197904,-0.0922291,-0.975873,-411.742,175.492,101.616,2327
6.75424,0.781092,0.800773,0.208233,-0.110564,-0.97181,-393.75,196.875,102.28,2328
6.74013,0.722762,0.878503,0.234982,-0.114853,-0.96519,-393.75,172.838,105.14,2329
6.67809,0.671693,0.622182,0.131948,-0.0616588,-0.989337,-433.125,196.875,95.259,2330
6.6652,0.607244,0.593665,0.105686,-0.0430769,-0.993466,-448.001,181.999,94.3215,2331
6.65244,0.643729,0.657591,0.176476,-0.0605703,-0.98244,-433.125,181.717,96.1936,2332
6.78558,0.758182,0.585148,0.121027,-0.0434314,-0.991699,-417.784,236.25,95.0727,2333
6.70284,0.628287,0.570799,0.0878242,-0.0223741,-0.995885,-448.344,196.875,93.917,2334
6.71648,0.687052,0.589069,0.0882924,-0.0520064,-0.994736,-433.125,211.525,94.4931,2335
6.75068,0.639851,0.54192,0.0693796,-0.0382357,-0.996857,-449.29,213.04,93.514,2336
6.77756,0.713757,0.531853,0.0883129,-0.0473266,-0.994968,-433.125,236.25,93.2005,2337
6.80783,0.665204,0.488465,0.0555337,-0.0436854,-0.997501,-449.196,236.25,92.3058,2338
7.02702,0.85696,1.01409,0.307168,-0.172455,-0.935899,-354.375,196.875,113.617,2339
6.8132,0.73459,0.954921,0.307112,-0.148301,-0.940047,-383.317,167.933,108.728,2340
7.0422,0.830547,1.04835,0.366209,-0.17165,-0.914564,-354.375,188.592,115.172,2341
7.06256,0.848704,1.03816,0.369783,-0.204174,-0.906407,-352.066,194.566,115.079,2342
7.07307,0.857942,1.03442,0.347999,-0.232462,-0.908217,-350.478,196.875,115.111,2343
7.12823,0.897939,1.01688,0.3238,-0.211953,-0.922079,-341.575,209.675,115.17,2344
6.8556,0.812765,0.881593,0.275055,-0.108682,-0.955266,-379.826,196.875,106.289,2345
7.00259,0.912943,0.893548,0.246316,-0.175057,-0.953249,-354.375,225.103,108.434,2346
6.89191,0.849826,0.815175,0.235328,-0.145672,-0.960937,-378.03,220.53,104.239,2347
7.24362,0.969862,0.974197,0.287798,-0.162647,-0.943779,-325.799,236.25,115.1,2348
6.9925,0.935828,0.842336,0.238468,-0.166001,-0.956858,-354.375,236.25,106.387,2349
6.89403,0.889753,0.757107,0.205415,-0.162508,-0.965089,-374.661,236.25,102.069,2350
4.75945,-0.722323,-0.484222,-0.164821,-0.100315,-0.981209,393.75,236.25,98.0058,2351
4.79071,-0.687284,-0.545786,-0.240362,-0.140452,-0.960468,378.03,220.53,104.238,2352
4.61536,-0.673353,-0.528815,-0.215085,-0.105393,-0.970892,393.75,214.968,100.316,2353
4.62733,-0.6345,-0.593901,-0.275055,-0.108682,-0.955266,379.826,196.875,106.289,2354
4.46984,-0.554996,-0.63926,-0.303123,-0.14398,-0.942012,383.317,167.933,108.728,2355
4.50269,-0.633118,-0.568155,-0.241807,-0.109688,-0.964105,393.75,196.875,102.28,2356
4.39785,-0.567375,-0.611189,-0.214845,-0.115403,-0.969806,393.75,172.837,105.14,2357
4.89242,-0.627739,-0.638511,-0.307168,-0.172455,-0.935899,354.375,196.875,113.617,2358
4.93616,-0.616964,-0.648035,-0.375068,-0.198335,-0.905531,352.067,194.567,115.079,2359
4.88648,-0.600451,-0.654781,-0.366209,-0.17165,-0.914564,354.375,188.593,115.172,2360
4.88077,-0.726371,-0.511971,-0.205415,-0.162508,-0.965089,374.661,236.25,102.069,2361
4.95835,-0.622999,-0.645717,-0.347999,-0.232462,-0.908217,350.478,196.875,115.111,2362
4.98354,-0.695445,-0.567521,-0.246316,-0.175057,-0.953249,354.375,225.104,108.434,2363
5.39008,-0.705332,-0.584835,-0.287798,-0.162647,-0.943779,325.8,236.25,115.1,2364
5.09971,-0.650891,-0.626634,-0.31778,-0.205502,-0.925627,341.576,209.674,115.17,2365
5.02985,-0.723499,-0.540217,-0.238468,-0.166001,-0.956858,354.375,236.25,106.387,2366
4.73848,-0.648383,-0.374774,-0.0390084,-0.0206348,-0.999026,472.5,236.25,91.0083,2367
4.50687,-0.63163,-0.448502,-0.071689,-0.0359179,-0.99678,449.291,213.041,93.5139,2368
4.53958,-0.608815,-0.413434,-0.0553196,-0.0197333,-0.998274,472.5,213.844,91.4512,2369
4.3653,-0.604231,-0.478413,-0.0878242,-0.0223741,-0.995885,448.344,196.875,93.9169,2370
4.25476,-0.571791,-0.500161,-0.103137,-0.0405041,-0.993842,448.002,181.998,94.3215,2371
4.39208,-0.579017,-0.443393,-0.0697763,-0.0224061,-0.997311,472.5,196.875,91.7867,2372
4.27612,-0.544494,-0.465761,-0.055313,-0.0251195,-0.998153,472.5,181.216,92.1808,2373
4.3588,-0.616969,-0.500854,-0.131948,-0.0616588,-0.989337,433.125,196.875,95.259,2374
4.35079,-0.566541,-0.576329,-0.201811,-0.0881953,-0.975446,411.741,175.491,101.617,2375
4.26332,-0.578246,-0.523796,-0.176476,-0.0605703,-0.98244,433.125,181.716,96.1936,2376
4.70598,-0.675165,-0.404575,-0.0555337,-0.0436854,-0.997501,449.196,236.25,92.3057,2377
4.43073,-0.623184,-0.531201,-0.174451,-0.111309,-0.978354,415.832,196.875,98.3425,2378
4.47955,-0.643544,-0.472296,-0.0882924,-0.0520064,-0.994736,433.125,211.525,94.4931,2379
4.52078,-0.656672,-0.494531,-0.144042,-0.0752114,-0.986709,417.691,212.309,96.3357,2380
4.69176,-0.68983,-0.42537,-0.0883129,-0.0473266,-0.994968,433.125,236.25,93.2005,2381
4.72605,-0.701419,-0.448951,-0.121027,-0.0434314,-0.991699,417.784,236.25,95.0727,2382
4.95932,-0.544678,-0.274545,-0.00325591,-0.00160958,-0.999993,551.25,236.25,90.0414,2383
4.79458,-0.544419,-0.312594,-0.00728829,-0.00339607,-0.999968,537.299,222.299,90.1905,2384
4.86357,-0.528013,-0.292183,-0.00496325,-0.00115827,-0.999987,551.25,224.039,90.0556,2385
4.58977,-0.509966,-0.351833,-0.00952599,-0.00144906,-0.999954,535.931,196.875,90.233,2386
4.42507,-0.46953,-0.380577,-0.0121115,-0.00432572,-0.999917,534.964,173.786,90.2823,2387
4.65052,-0.489222,-0.332239,-0.00699116,-0.00144909,-0.999974,551.25,196.875,90.087,2388
4.47665,-0.444101,-0.36197,-0.00496325,-0.00173994,-0.999986,551.25,171.92,90.1304,2389
4.50414,-0.537941,-0.383361,-0.0221719,-0.00932617,-0.999711,511.875,196.875,90.4621,2390
4.32495,-0.515571,-0.438096,-0.0422897,-0.0164552,-0.99897,493.573,178.573,91.5384,2391
4.35869,-0.496395,-0.409087,-0.0332661,-0.00777005,-0.999416,511.875,176.904,90.6174,2392
4.91735,-0.563788,-0.289847,-0.00505055,-0.00430142,-0.999978,538.077,236.25,90.1079,2393
4.45932,-0.556316,-0.412492,-0.0336121,-0.0224482,-0.999183,493.211,196.875,91.09,2394
4.69342,-0.570557,-0.348033,-0.0122767,-0.00563354,-0.999909,511.875,219.035,90.3373,2395
4.62691,-0.591902,-0.379272,-0.0255513,-0.0116847,-0.999605,492.225,216.525,90.7347,2396
4.84215,-0.595622,-0.32111,-0.0122767,-0.00489333,-0.999913,511.875,236.25,90.2403,2397
4.79537,-0.621719,-0.34962,-0.0195023,-0.00430066,-0.999801,491.364,236.25,90.6404,2398
5.17414,-0.441121,-0.191186,-7.26E-05,-3.61E-05,-1,630,236.25,90.0004,2399
5.11321,-0.443059,-0.204687,-0.00018955,-8.95E-05,-1,623.936,230.186,90.0021,2400
5.1384,-0.435741,-0.197369,-0.000119655,-1.51E-05,-1,630,230.613,90.0005,2401
4.89466,-0.40851,-0.243474,-0.000263871,-2.12E-05,-1,623.114,196.875,90.0028,2402
4.70587,-0.359864,-0.275099,-0.00036747,-0.000130909,-1,622.54,164.96,90.0038,2403
4.92013,-0.399681,-0.235715,-0.000183751,-2.12E-05,-1,630,196.875,90.001,2404
4.73051,-0.349519,-0.267184,-0.000119655,-2.73E-05,-1,630,164.455,90.0019,2405
4.78243,-0.444325,-0.28147,-0.00116381,-0.000475788,-0.999999,590.625,196.875,90.0114,2406
4.51722,-0.425815,-0.347063,-0.00265682,-0.0010045,-0.999996,564.384,170.634,90.1074,2407
4.59959,-0.395364,-0.312478,-0.00194894,-0.00026904,-0.999998,590.625,167.743,90.0192,2408
5.15737,-0.449885,-0.196834,-0.000115229,-0.000113881,-1,624.111,236.25,90.0011,2409
4.69673,-0.474331,-0.316901,-0.00192136,-0.00144912,-0.999997,563.504,196.875,90.0635,2410
5.00725,-0.48244,-0.241154,-0.000521045,-0.000163773,-1,590.625,227.811,90.0063,2411
4.9144,-0.516283,-0.276637,-0.00135308,-0.000589989,-0.999999,562.284,225.216,90.033,2412
5.06807,-0.492247,-0.230468,-0.000521045,-0.000136055,-1,590.625,236.25,90.0049,2413
4.99322,-0.529458,-0.262972,-0.000926861,-0.000113881,-1,562.014,236.25,90.0314,2414
5.34757,-0.357006,-0.121164,-6.40E-07,-4.63E-08,-1,708.75,233.998,90,2415
5.35848,-0.359063,-0.119454,-2.23E-07,-1.24E-07,-1,708.75,236.25,90,2416
5.33867,-0.359469,-0.124344,-2.15E-06,2.37E-07,-1,706.403,233.903,90,2417
4.95896,-0.282628,-0.190578,-1.35E-05,-4.89E-06,-1,705.695,160.555,90,2418
4.7471,-0.340666,-0.262126,-2.84E-05,-1.83E-05,-1,636.628,164.128,90.0017,2419
5.01594,-0.353143,-0.201607,-1.58E-05,-1.28E-05,-1,669.375,196.875,90.0001,2420
5.35323,-0.361954,-0.121744,-2.98E-06,-6.22E-07,-1,706.428,236.25,90,2421
4.93717,-0.39199,-0.230763,-2.35E-05,-2.12E-05,-1,636.106,196.875,90.0008,2422
5.15514,-0.429282,-0.192709,-1.34E-05,-6.34E-06,-1,635.362,230.888,90.0003,2423
5.18816,-0.43507,-0.186866,-6.50E-06,-5.11E-07,-1,635.31,236.25,90.0003,2424
5.50361,-0.276921,-0.0890507,-2.64E-08,-9.31E-12,-1,787.5,235.836,90,2425
5.50231,-0.277309,-0.0892392,-2.97E-08,-2.32E-08,-1,787.077,235.827,90,2426
5.50527,-0.277187,-0.0888189,-1.10E-08,-7.72E-09,-1,787.5,236.25,90,2427
5.50437,-0.277692,-0.088917,-6.56E-09,-2.31E-08,-1,787.08,236.25,90,2428
5.39901,-0.214509,-0.100049,-5.45E-12,-4.66E-12,-1,829.719,199.719,90,2429
5.54246,-0.254344,-0.0791944,-7.98E-13,-4.66E-12,-1,817.017,236.25,90,2430
7.98033,0.134522,0.222262,1.45E-10,-7.79E-13,-1,-787.5,309.542,90,2431
7.78214,0.192041,0.185978,6.45E-08,-6.27E-09,-1,-708.75,313.567,90,2432
7.78694,0.190977,0.18672,3.87E-09,-3.58E-09,-1,-710.158,313.592,90,2433
7.78343,0.192421,0.185754,2.14E-08,-1.54E-08,-1,-708.75,315,90,2434
7.78769,0.191309,0.186594,2.90E-10,-1.43E-10,-1,-710.152,315,90,2435
7.97886,0.136909,0.220874,2.90E-10,-1.43E-10,-1,-785.835,315,90,2436
7.53181,0.277609,0.202177,9.01E-06,-5.94E-06,-1,-630,315,90,2437
7.54098,0.272249,0.200663,1.88E-06,-1.31E-06,-1,-633.818,311.182,90,2438
7.52776,0.276707,0.202815,2.59E-05,-2.30E-06,-1,-630,311.034,90,2439
7.49118,0.263019,0.207745,2.93E-06,-4.48E-06,-1,-634.589,275.625,90.0001,2440
7.45281,0.253119,0.223413,4.39E-06,-4.03E-06,-1,-635.229,241.479,90.0003,2441
7.47556,0.26842,0.210294,1.57E-05,-4.48E-06,-1,-630,275.625,90.0001,2442
7.43524,0.259325,0.226226,2.59E-05,-6.66E-06,-1,-630,241.673,90.0003,2443
7.71201,0.175815,0.200656,2.04E-06,-1.07E-06,-1,-706.465,238.535,90,2444
7.58831,0.224668,0.19012,2.24E-06,-2.69E-06,-1,-669.375,275.625,90,2445
7.54638,0.273149,0.200725,5.11E-07,-6.77E-08,-1,-633.775,315,90,2446
7.77759,0.193709,0.185898,2.03E-07,-9.20E-09,-1,-707.27,313.52,90,2447
7.77979,0.194021,0.185915,2.31E-07,-5.17E-08,-1,-707.287,315,90,2448
7.30439,0.401181,0.245375,0.000608561,-0.000400973,-1,-551.25,315,90.0053,2449
7.31929,0.385874,0.242307,0.000247797,-0.000157092,-1,-559.233,307.017,90.0046,2450
7.28855,0.400769,0.250256,0.00151235,-0.000282454,-0.999999,-551.25,306.401,90.0077,2451
7.25476,0.381033,0.260158,0.00037316,-0.000458387,-1,-560.573,275.625,90.013,2452
7.19795,0.371359,0.278869,0.00061046,-0.00039702,-1,-561.725,246.725,90.0309,2453
7.22045,0.398482,0.269003,0.00100604,-0.000458387,-0.999999,-551.25,275.625,90.0164,2454
7.16096,0.391156,0.2883,0.00151235,-0.00063432,-0.999999,-551.25,247.464,90.0343,2455
7.34794,0.329162,0.230281,0.000250652,-0.000143804,-1,-590.625,275.625,90.0017,2456
7.41873,0.268683,0.229068,7.82E-05,-4.36E-05,-1,-624.294,241.956,90.0006,2457
7.30254,0.318784,0.249367,0.000521045,-8.06E-05,-1,-590.625,244.224,90.0043,2458
7.33153,0.387229,0.239871,0.000122435,-1.86E-05,-1,-559.035,315,90.0044,2459
7.46075,0.276581,0.212909,4.13E-05,-4.48E-06,-1,-624.984,275.625,90.0003,2460
7.41401,0.333871,0.218551,6.71E-05,-3.17E-05,-1,-590.625,309.03,90.0007,2461
7.5151,0.28346,0.205041,2.44E-05,-1.91E-05,-1,-625.818,310.818,90.0002,2462
7.42359,0.334638,0.216619,6.71E-05,-2.44E-05,-1,-590.625,315,90.0005,2463
7.52214,0.28383,0.203645,1.18E-05,-1.86E-05,-1,-625.934,315,90.0001,2464
7.09043,0.580726,0.320776,0.0105654,-0.00746095,-0.999916,-472.5,315,90.1998,2465
7.10114,0.544153,0.316315,0.00691779,-0.00453348,-0.999966,-487.452,300.048,90.1641,2466
7.04385,0.586907,0.342057,0.0223139,-0.00735751,-0.999724,-472.5,298.07,90.3244,2467
7.03287,0.546368,0.34525,0.00974296,-0.0102664,-0.9999,-489.206,275.625,90.3268,2468
6.9714,0.539654,0.373401,0.0139257,-0.00899051,-0.999863,-490.379,254.129,90.5986,2469
6.97559,0.593489,0.371147,0.0167266,-0.0102654,-0.999807,-472.5,275.625,90.4896,2470
6.91633,0.590408,0.398259,0.0223125,-0.013171,-0.999664,-472.5,256.179,90.7458,2471
